x,y
5.118216247002567,12.255881309010007
9.504636963259353,25.38043459671553
1.4415961271963373,4.249186187889667
9.486494471372438,25.041094664204
3.1183145201048545,8.456177869637099
4.233264489725757,11.523420863834472
8.277025938204417,21.93833768924968
4.091991363691613,10.483325525246133
5.495936876730595,15.418581787686046
0.27559113243068367,1.2190777319971657
7.535131086748066,18.968140572699692
5.381433132192782,14.53061525230446
3.297317164990922,9.688334190968346
7.884287034284043,20.481638244091467
3.03194829291645,7.717350945211562
4.534978894806515,12.957232803324919
1.3404169724716475,2.590713639056342
4.031129864471293,10.0469605251427
2.034552406761496,6.125903907437125
2.6231334044184953,6.1967741127411715
7.503646726300525,19.787111080000482
2.8040875798603992,7.955355831632534
4.851909744316351,14.028514149649046
9.807371998012385,24.603639643217672
9.616571936637868,24.415523317953028
7.2478994077353365,19.45293020403934
5.412268555474342,12.073107798480049
2.768912040453708,11.022322400048855
1.6065200877512686,4.317649488916403
9.699254132161325,24.518300277677756
5.160685855478787,14.762842149600683
1.1586561247077032,3.856808470333574
6.234897555375004,14.807815269733918
7.76683114342298,21.044005238650062
6.130033010530404,17.18046036032522
9.172977047909027,23.482496346296628
0.3959287666420286,1.7082215583130465
5.285892632600216,14.700716178759933
4.593358828854037,11.574616822220642
0.623495791498756,2.9971280429537988
6.41328169139375,17.232502738928876
8.526328384806568,21.6408883462405
5.92941018104284,14.431423578795256
2.6009744773722323,7.276830362669495
8.398815210314087,21.121615767525046
5.094958815215094,14.738807263717899
5.10888884466533,13.916307480163248
7.530302077021779,20.60783971511434
1.4792203578495655,4.832672829968372
8.19626719119277,21.753569095066958
6.832869060032571,17.29917373285105
7.870969415548011,21.34547096544217
1.9161625902013524,7.575104749810405
8.023641611345301,20.74941647284571
1.9132392605720028,5.190323623715858
0.8155261736351271,2.8809787318974656
8.552269742870703,21.899394073575635
8.612834961776684,21.83060810578817
8.765370964165806,23.05162105438268
4.719097193587903,12.506825450919667
2.7404838861371825,9.290083309185615
0.07091828603166261,1.1774973580342807
6.457208955749478,17.466934367005123
7.199093835086931,19.949756455717125
8.355692165002742,21.58847456000231
2.8187782736454214,9.483682224202491
2.152181671629736,5.747759966554227
6.3933138006658785,16.174956799778574
8.050548331450097,20.76010380977499
9.636708728449708,24.977054429157132
1.5052483042117748,3.3618025604303856
4.822123881993365,13.020214920854565
8.947158621961735,21.700409964464917
4.227169069454373,12.96006107418143
5.895020620840481,15.656554600693507
0.244906774933632,0.970309212638106
6.734598871529389,16.928159060539897
9.190886196338225,23.592785016637364
8.268253295567211,21.447553770487602
8.855202667099467,22.09349570213731
6.603553805205234,16.589089419190252
2.455522672431776,6.951631676017903
7.685169988962544,19.69214122461072
2.116747426075105,7.231081668866084
8.31274834664461,22.919741240857054
0.6271792257076825,2.583969267869096
8.254878133935557,22.11079490689342
1.645072664741013,3.7774932882274124
3.7514699649664185,11.016092621848662
3.1673816655696427,8.887870694410843
6.913370352777413,18.76809419789437
1.7857187817437192,7.0646530859529575
3.9625616221698645,8.625546299080296
0.058245951079809455,1.4065630567529521
2.6249471275010148,6.463248755584674
4.211888142289553,12.12191704712837
1.0592123670732445,2.3347174802546453
6.331599460365577,16.333599083909952
