x,y
1.4653876617283044,3.8064922386220017
0.7971815175003316,3.4469622334991663
0.35423349304511564,2.509605020348443
2.61276675040368,6.229442080654713
1.837348178975787,5.296949865582904
3.9507024755208064,18.21603501115535
3.406272279404523,14.713964278747383
3.347845292948178,13.299170905080533
0.2057550699010373,1.8217164397598957
2.2213806214461624,6.484075868459236
2.429858105410669,8.148515925437446
0.20056518029233183,2.042896781629731
1.9093118108289153,5.530810044507392
1.3182552372202747,5.521739115797212
0.8659427271475391,3.2747148499520353
3.1880669309465763,10.32562183660322
1.6835955589583969,5.0313250252184
0.4127324341244356,2.420414013337664
1.4762824742009073,3.766883646503499
3.6593777067900444,16.453500306408078
1.5583886189618164,4.045998627036509
0.7493434356525959,2.027855788404733
0.2669446201873602,2.223571581917878
2.04868623357863,6.756831118952962
2.670223939642032,9.79548393443194
1.6512383370771135,4.744246172705526
3.3932776152959643,12.629247105694446
2.097956252587134,6.566037791334185
3.189737232098929,13.007489150613091
2.2606096140238727,8.011911758661697
2.3631956091870516,9.072289679462392
1.6499863061891338,5.466292662792688
0.43888063600888616,2.1514732775070304
2.8183611503354933,9.696524166187471
3.433573709841141,11.479656382823862
2.9001126395605854,11.42408126552588
1.6782639024928292,5.378801351905123
0.34842993718336057,2.65200356455595
0.7431564974761162,3.028427120342688
2.2050584396438997,8.551447653080421
2.6353971833458107,7.909317151948277
0.10551155980549254,2.01912145781069
3.771680166405428,16.715268280470994
2.8584808544718125,9.703508893687847
2.889554167358241,7.853704855045768
3.952695656296148,17.29327903077022
2.4832964036774796,5.9514464138649155
1.9697190176435901,5.590556673778491
0.8976138235833071,2.7817300072553772
2.7409725993481895,9.50331125428878
2.797409767172532,7.351957060359866
3.810866550013788,16.369611565758323
3.7358772757947802,16.270770218513928
1.9652553289245374,4.145984428954486
3.4101425920457538,17.68788248952367
3.832139067485,19.185906474375784
1.6669280921647607,4.348104926205538
2.4255257347513735,10.152051892497315
2.373918912210978,9.092274783372266
1.9218173645321173,3.929859173107484
1.8761823306727932,5.2778946779998535
0.8862450017358992,2.7762103463831145
0.7503943750736224,2.825173943141234
1.2334921444208393,3.2565202326078033
2.3682152640417806,7.126209255500145
2.637981132466939,8.808278009003647
3.2774541989714536,8.81987917467169
1.147722337959757,3.6253204836148045
2.0632681437001734,7.597611326422023
1.8133110740754725,5.408315362773316
0.6820193568896924,3.195432601235433
3.926944325579661,23.899338304252172
1.3420843650782044,4.182794647544845
2.762924013437182,9.96700616703657
2.7658091276755368,10.009787339098555
3.0834176683275762,10.711905901616646
3.333537861678973,18.59978688086208
3.7858319674412297,18.59860098314716
1.2833968451396043,4.218271961207085
2.6735432017533958,10.30329544546833
1.2671862373794367,4.792861057165317
1.1915127247181658,3.0030867260201655
3.1711400064861297,10.353173581112479
2.9980433254970142,11.102698459205648
2.9275614764355717,11.261244659919077
0.4912087117538051,2.0173104922333835
3.8688743922623283,14.941253002485114
2.5132330200134265,9.10992869917141
1.8595660521389132,6.109607748128724
3.6514374942833556,15.399339036346932
0.44683371198979227,2.2495402691361166
1.2051752311622046,3.365602973662111
0.5726883086790298,2.1233230056076584
1.3098629875385388,3.4519125542789975
3.147114775974962,12.135317184149768
0.599275032859536,2.4948920154702354
3.045363658493158,12.843638528997898
