x,y
5.118216247002567,14.905178616754942
9.504636963259353,24.929698277276206
1.4415961271963373,5.152395770177841
9.486494471372438,23.6511114496278
3.1183145201048545,10.624216538257636
4.233264489725757,13.603234591464837
8.277025938204417,20.62779380288483
4.091991363691613,11.602793531095347
5.495936876730595,14.066539763436301
0.27559113243068367,1.6654078942159771
7.535131086748066,18.572190737645602
5.381433132192782,16.320728345062573
3.297317164990922,8.274113401394636
7.884287034284043,20.414633770712612
3.03194829291645,9.081353663401648
4.534978894806515,11.689886558600158
1.3404169724716475,4.1117300014468166
4.031129864471293,10.514184814751268
2.034552406761496,5.952920262067446
2.6231334044184953,6.387290875945936
7.503646726300525,19.32112874014901
2.8040875798603992,7.8033260249387535
4.851909744316351,12.796048356986743
9.807371998012385,25.57511994992476
9.616571936637868,24.748327622237948
7.2478994077353365,19.87295992777772
5.412268555474342,14.207475462900025
2.768912040453708,7.7856305048383865
1.6065200877512686,4.35151888338232
9.699254132161325,24.72162049028808
5.160685855478787,12.637221847877257
1.1586561247077032,4.415425232647222
6.234897555375004,15.444725870785017
7.76683114342298,19.67122146036912
6.130033010530404,16.684327178337217
9.172977047909027,24.335015985717103
0.3959287666420286,1.5897071656000006
5.285892632600216,12.195465771011738
4.593358828854037,12.903910359430668
0.623495791498756,2.8183029376389497
6.41328169139375,15.6208230130126
8.526328384806568,23.086143044810918
5.92941018104284,15.122425652173675
2.6009744773722323,6.376248077277281
8.398815210314087,22.092768736749473
5.094958815215094,13.558926606638519
5.10888884466533,13.974846112654472
7.530302077021779,18.22000713423001
1.4792203578495655,6.510281010896287
8.19626719119277,20.8880093634382
6.832869060032571,16.542513341585018
7.870969415548011,21.296265727437177
1.9161625902013524,5.435602345402204
8.023641611345301,21.383962514136154
1.9132392605720028,5.443489720804968
0.8155261736351271,2.9790750736078975
8.552269742870703,22.626447200915393
8.612834961776684,21.785434520458814
8.765370964165806,23.59216700627407
4.719097193587903,12.327842884890213
2.7404838861371825,6.9815225711724835
0.07091828603166261,1.2543281369016592
6.457208955749478,17.588063667864738
7.199093835086931,18.768655246098685
8.355692165002742,21.02671062542729
2.8187782736454214,8.666731250422185
2.152181671629736,4.620125386951563
6.3933138006658785,15.952420365629166
8.050548331450097,21.165893719158625
9.636708728449708,23.730712422819202
1.5052483042117748,4.791115024778606
4.822123881993365,13.000446586964948
8.947158621961735,24.266636343762507
4.227169069454373,10.65313232182264
5.895020620840481,15.11164502845956
0.244906774933632,1.9454486220350802
6.734598871529389,15.378933588617663
9.190886196338225,27.077257789760147
8.268253295567211,20.97198250845626
8.855202667099467,22.40817161502311
6.603553805205234,18.3700120239168
2.455522672431776,7.0989748396437555
7.685169988962544,18.43349635370277
2.116747426075105,6.918795945280374
8.31274834664461,22.637248700610737
0.6271792257076825,2.118001790793265
8.254878133935557,21.35559497654687
1.645072664741013,5.5986662591119245
3.7514699649664185,9.469894662501597
3.1673816655696427,9.356842728131015
6.913370352777413,18.482724392388032
1.7857187817437192,4.78936433858338
3.9625616221698645,9.514302181612816
0.058245951079809455,0.9200090469384374
2.6249471275010148,6.686945560492369
4.211888142289553,12.531130581404046
1.0592123670732445,3.792116286183034
6.331599460365577,17.61108317347384
3.8042426988653233,10.645228682507767
7.252939380762388,19.395249568990998
6.538660110683944,16.56365135947948
4.312267487774061,12.448716146007298
8.673205056421992,24.467710915362005
6.32135117500167,16.49369038198663
8.10274352106299,20.664084274943328
3.41794723940113,9.387031396312473
5.436692896684557,14.110451958110268
1.962968851147534,5.205942829215295
9.96141190118628,26.041723396933865
2.4321546430632712,6.789469074608087
2.5686746722710274,8.860560274520228
0.7319007239096598,2.829953452729274
2.5780311899673656,7.768989952549842
7.631285325440532,21.03023518160113
6.978935706830813,18.14658341457249
1.2867321231716944,5.653566848018174
3.7623850142809423,9.773268323182243
4.209213946174629,10.714707163550448
6.649842463619607,17.258339140198768
4.559289630437489,12.283506684126586
5.865183268255314,14.261639970539234
8.396846036089423,21.95702030609471
7.264736103123704,17.49435366736984
3.650072635085589,11.517319988259471
4.483963093444842,12.12891078220441
3.6769956969000663,9.550531517554191
1.0973466400669674,2.835028481883846
2.032415440873966,5.6966081279767184
2.838064889441311,7.872082755172852
3.141338956023022,7.808836424446193
3.130478588199377,7.906401376675607
5.76699716252952,15.230317901262264
9.716899756197547,24.771465642698228
7.74664134923732,21.30581647677162
7.911339481728053,21.916219078565657
7.5926850053958,19.99773371708939
5.969877305237564,16.39829283514844
9.176922571709127,22.6071180556477
6.89630155447081,18.87817159560964
